2026-04-27 16:51:02 | INFO | __main__ | ================================================================================
2026-04-27 16:51:02 | INFO | __main__ | Starting RAG architecture training with config /home/vicyesmo@upvnet.upv.es/human-value-detection-context-rag/configs/deberta-v3-large_doc_late_rag.yaml
2026-04-27 16:51:02 | INFO | __main__ | Run: model=deberta variant=microsoft/deberta-v3-large context=doc rag_mode=late seed=7 eval=True dry_run=False
2026-04-28 07:37:59 | INFO | __main__ | Best macro_f1=0.2750
2026-04-28 07:46:01 | INFO | __main__ | Test metrics - macro_f1=0.2760 micro_f1=0.3495
2026-04-28 07:46:01 | INFO | __main__ | ================================================================================
026-04-27 16:51:11 | INFO | value_context_rag.models.rag_training | Enabled gradient checkpointing on: doc_encoder, kb_encoder
2026-04-27 16:57:24 | INFO | value_context_rag.models.rag_training | train KB coverage: zero-valid-KB 0/44758 (0.00%)
2026-04-27 16:59:34 | INFO | value_context_rag.models.rag_training | validation KB coverage: zero-valid-KB 0/14904 (0.00%)
2026-04-27 16:59:34 | INFO | value_context_rag.models.rag_training | AdamW settings: lr=3e-06 wd=0.1 foreach=False fused=False
2026-04-27 18:18:57 | INFO | value_context_rag.models.rag_training | Epoch 1/20 loss=0.1358 macro_f1=0.0593
2026-04-27 18:19:33 | INFO | value_context_rag.models.rag_training | Saved last checkpoint to results/rag_architectures/checkpoints/deberta_doc_late_rag_seed7_deberta-v3-large_last.pt
2026-04-27 19:38:52 | INFO | value_context_rag.models.rag_training | Epoch 2/20 loss=0.1147 macro_f1=0.1385
2026-04-27 19:39:30 | INFO | value_context_rag.models.rag_training | Saved last checkpoint to results/rag_architectures/checkpoints/deberta_doc_late_rag_seed7_deberta-v3-large_last.pt
2026-04-27 20:58:49 | INFO | value_context_rag.models.rag_training | Epoch 3/20 loss=0.1042 macro_f1=0.1733
2026-04-27 20:59:25 | INFO | value_context_rag.models.rag_training | Saved last checkpoint to results/rag_architectures/checkpoints/deberta_doc_late_rag_seed7_deberta-v3-large_last.pt
2026-04-27 22:18:44 | INFO | value_context_rag.models.rag_training | Epoch 4/20 loss=0.0970 macro_f1=0.2248
2026-04-27 22:19:23 | INFO | value_context_rag.models.rag_training | Saved last checkpoint to results/rag_architectures/checkpoints/deberta_doc_late_rag_seed7_deberta-v3-large_last.pt
2026-04-27 23:38:42 | INFO | value_context_rag.models.rag_training | Epoch 5/20 loss=0.0912 macro_f1=0.2535
2026-04-27 23:39:20 | INFO | value_context_rag.models.rag_training | Saved last checkpoint to results/rag_architectures/checkpoints/deberta_doc_late_rag_seed7_deberta-v3-large_last.pt
2026-04-28 00:58:39 | INFO | value_context_rag.models.rag_training | Epoch 6/20 loss=0.0863 macro_f1=0.2599
2026-04-28 00:59:19 | INFO | value_context_rag.models.rag_training | Saved last checkpoint to results/rag_architectures/checkpoints/deberta_doc_late_rag_seed7_deberta-v3-large_last.pt
2026-04-28 02:18:37 | INFO | value_context_rag.models.rag_training | Epoch 7/20 loss=0.0813 macro_f1=0.2585
2026-04-28 02:19:20 | INFO | value_context_rag.models.rag_training | Saved last checkpoint to results/rag_architectures/checkpoints/deberta_doc_late_rag_seed7_deberta-v3-large_last.pt
2026-04-28 03:38:37 | INFO | value_context_rag.models.rag_training | Epoch 8/20 loss=0.0766 macro_f1=0.2750
2026-04-28 03:39:12 | INFO | value_context_rag.models.rag_training | Saved last checkpoint to results/rag_architectures/checkpoints/deberta_doc_late_rag_seed7_deberta-v3-large_last.pt
2026-04-28 04:58:30 | INFO | value_context_rag.models.rag_training | Epoch 9/20 loss=0.0719 macro_f1=0.2691
2026-04-28 04:58:54 | INFO | value_context_rag.models.rag_training | Saved last checkpoint to results/rag_architectures/checkpoints/deberta_doc_late_rag_seed7_deberta-v3-large_last.pt
2026-04-28 06:18:12 | INFO | value_context_rag.models.rag_training | Epoch 10/20 loss=0.0672 macro_f1=0.2724
2026-04-28 06:18:39 | INFO | value_context_rag.models.rag_training | Saved last checkpoint to results/rag_architectures/checkpoints/deberta_doc_late_rag_seed7_deberta-v3-large_last.pt
2026-04-28 07:37:58 | INFO | value_context_rag.models.rag_training | Epoch 11/20 loss=0.0626 macro_f1=0.2680
2026-04-28 07:37:58 | INFO | value_context_rag.models.rag_training | Early stopping after 3 epochs without improvement
2026-04-28 07:37:59 | INFO | value_context_rag.data.dataset | Loading label names from raw data
2026-04-28 07:38:28 | INFO | value_context_rag.data.dataset | Loading split test
2026-04-28 07:40:24 | INFO | value_context_rag.models.rag_training | test KB coverage: zero-valid-KB 0/14569 (0.00%)
