2026-04-10 19:26:16 | INFO | __main__ | ================================================================================
2026-04-10 19:26:16 | INFO | __main__ | Starting DeBERTa training with config /home/vicyesmo@upvnet.upv.es/human-value-detection-context-rag/configs/deberta-v3-large_sentence_rag.yaml
2026-04-10 19:26:16 | INFO | __main__ | Run: model=deberta variant=microsoft/deberta-v3-large context=sentence rag=True seed=1701 eval=True dry_run=False
2026-04-10 22:45:01 | INFO | __main__ | Test metrics - macro_f1=0.2529 micro_f1=0.3293
2026-04-10 22:45:01 | INFO | __main__ | ================================================================================
context_rag.data.dataset | Loading split validation
2026-04-10 19:26:25 | INFO | value_context_rag.data.dataset | Loading label names from raw data
2026-04-10 19:26:26 | INFO | value_context_rag.models.deberta | Loading DeBERTa model microsoft/deberta-v3-large
2026-04-10 19:26:28 | INFO | value_context_rag.models.training | Enabled gradient checkpointing
2026-04-10 19:26:29 | INFO | value_context_rag.models.training | Forced model parameters to fp32
2026-04-10 19:26:29 | INFO | value_context_rag.models.training | Context budgets: max_length=1024 doc_budget=n/a kb_budget=200
2026-04-10 19:26:29 | INFO | value_context_rag.models.training | Building training contexts (sentence)
2026-04-10 19:29:14 | INFO | value_context_rag.models.training | Building validation contexts (sentence)
2026-04-10 19:30:10 | INFO | value_context_rag.models.training | AdamW settings: lr=3e-06 wd=0.1 foreach=False fused=False
2026-04-10 19:30:11 | INFO | value_context_rag.models.training | Training config: batch=16 lr=3e-06 wd=0.1 max_len=1024 accum=2 save_ckpt=True
2026-04-10 19:30:11 | INFO | value_context_rag.models.training | Starting epoch 1/20
2026-04-10 19:47:21 | INFO | value_context_rag.models.training | Epoch 1/20 - train loss 0.0761
2026-04-10 19:47:21 | INFO | value_context_rag.models.training | Evaluating on validation split
2026-04-10 19:48:50 | INFO | value_context_rag.models.training | Validation metrics - macro_f1=0.0588 micro_f1=0.1703
2026-04-10 19:49:01 | INFO | value_context_rag.models.training | Saved best checkpoint to results/checkpoints/deberta_sentence_rag_seed1701_deberta-v3-large_best.pt
