2026-02-27 11:00:40 | INFO | __main__ | ================================================================================
2026-02-27 11:00:40 | INFO | __main__ | Starting DeBERTa training with config configs/deberta_window_rag.yaml
2026-02-27 11:00:40 | INFO | __main__ | Run: model=deberta context=window rag=True seed=7 eval=True dry_run=False
2026-02-27 13:46:16 | INFO | __main__ | Test metrics - macro_f1=0.3028 micro_f1=0.3648
2026-02-27 13:46:16 | INFO | __main__ | ================================================================================
context_rag.data.dataset | Loading split validation
2026-02-27 11:00:43 | INFO | value_context_rag.data.dataset | Loading label names from raw data
2026-02-27 11:00:43 | INFO | value_context_rag.models.deberta | Loading DeBERTa model microsoft/deberta-v3-base
2026-02-27 11:00:45 | INFO | value_context_rag.models.training | Enabled gradient checkpointing
2026-02-27 11:00:45 | INFO | value_context_rag.models.training | Forced model parameters to fp32
2026-02-27 11:00:45 | INFO | value_context_rag.models.training | Context budgets: max_length=1024 doc_budget=n/a kb_budget=200
2026-02-27 11:00:45 | INFO | value_context_rag.models.training | Building training contexts (window)
2026-02-27 11:02:22 | INFO | value_context_rag.models.training | Building validation contexts (window)
2026-02-27 11:02:55 | INFO | value_context_rag.models.training | Training config: batch=8 lr=1e-05 wd=0.15 max_len=1024 accum=2 save_ckpt=True
2026-02-27 11:02:55 | INFO | value_context_rag.models.training | Starting epoch 1/20
2026-02-27 11:18:00 | INFO | value_context_rag.models.training | Epoch 1/20 - train loss 0.0666
2026-02-27 11:18:00 | INFO | value_context_rag.models.training | Evaluating on validation split
2026-02-27 11:19:05 | INFO | value_context_rag.models.training | Validation metrics - macro_f1=0.1023 micro_f1=0.2522
2026-02-27 11:19:06 | INFO | value_context_rag.models.training | Saved best checkpoint to results/checkpoints/deberta_window_rag_seed7_best.pt
2026-02-27 11:19:06 | INFO | value_context_rag.models.training | Saved HF bundle to results/hf_models/deberta_window_rag_seed7_best
2026-02-27 11:19:07 | INFO | value_context_rag.models.training | Saved last checkpoint to results/checkpoints/deberta_window_rag_seed7_best_last.pt
2026-02-27 11:19:07 | INFO | value_context_rag.models.training | Starting epoch 2/20
2026-02-27 11:34:13 | INFO | value_context_rag.models.training | Epoch 2/20 - train loss 0.0539
2026-02-27 11:34:13 | INFO | value_context_rag.models.training | Evaluating on validation split
2026-02-27 11:35:18 | INFO | value_context_rag.models.training | Validation metrics - macro_f1=0.1602 micro_f1=0.3235
2026-02-27 11:35:19 | INFO | value_context_rag.models.training | Saved best checkpoint to results/checkpoints/deberta_window_rag_seed7_best.pt
2026-02-27 11:35:20 | INFO | value_context_rag.models.training | Saved HF bundle to results/hf_models/deberta_window_rag_seed7_best
2026-02-27 11:35:22 | INFO | value_context_rag.models.training | Saved last checkpoint to results/checkpoints/deberta_window_rag_seed7_best_last.pt
2026-02-27 11:35:22 | INFO | value_context_rag.models.training | Starting epoch 3/20
2026-02-27 11:50:26 | INFO | value_context_rag.models.training | Epoch 3/20 - train loss 0.0498
2026-02-27 11:50:26 | INFO | value_context_rag.models.training | Evaluating on validation split
2026-02-27 11:51:32 | INFO | value_context_rag.models.training | Validation metrics - macro_f1=0.2120 micro_f1=0.3223
2026-02-27 11:51:33 | INFO | value_context_rag.models.training | Saved best checkpoint to results/checkpoints/deberta_window_rag_seed7_best.pt
2026-02-27 11:51:34 | INFO | value_context_rag.models.training | Saved HF bundle to results/hf_models/deberta_window_rag_seed7_best
2026-02-27 11:51:35 | INFO | value_context_rag.models.training | Saved last checkpoint to results/checkpoints/deberta_window_rag_seed7_best_last.pt
2026-02-27 11:51:35 | INFO | value_context_rag.models.training | Starting epoch 4/20
2026-02-27 12:06:42 | INFO | value_context_rag.models.training | Epoch 4/20 - train loss 0.0468
2026-02-27 12:06:42 | INFO | value_context_rag.models.training | Evaluating on validation split
2026-02-27 12:07:47 | INFO | value_context_rag.models.training | Validation metrics - macro_f1=0.2674 micro_f1=0.3687
2026-02-27 12:07:48 | INFO | value_context_rag.models.training | Saved best checkpoint to results/checkpoints/deberta_window_rag_seed7_best.pt
2026-02-27 12:07:49 | INFO | value_context_rag.models.training | Saved HF bundle to results/hf_models/deberta_window_rag_seed7_best
2026-02-27 12:07:51 | INFO | value_context_rag.models.training | Saved last checkpoint to results/checkpoints/deberta_window_rag_seed7_best_last.pt
2026-02-27 12:07:51 | INFO | value_context_rag.models.training | Starting epoch 5/20
2026-02-27 12:22:55 | INFO | value_context_rag.models.training | Epoch 5/20 - train loss 0.0440
2026-02-27 12:22:55 | INFO | value_context_rag.models.training | Evaluating on validation split
2026-02-27 12:24:01 | INFO | value_context_rag.models.training | Validation metrics - macro_f1=0.2736 micro_f1=0.3556
2026-02-27 12:24:02 | INFO | value_context_rag.models.training | Saved best checkpoint to results/checkpoints/deberta_window_rag_seed7_best.pt
2026-02-27 12:24:02 | INFO | value_context_rag.models.training | Saved HF bundle to results/hf_models/deberta_window_rag_seed7_best
2026-02-27 12:24:04 | INFO | value_context_rag.models.training | Saved last checkpoint to results/checkpoints/deberta_window_rag_seed7_best_last.pt
2026-02-27 12:24:04 | INFO | value_context_rag.models.training | Starting epoch 6/20
2026-02-27 12:39:09 | INFO | value_context_rag.models.training | Epoch 6/20 - train loss 0.0415
2026-02-27 12:39:09 | INFO | value_context_rag.models.training | Evaluating on validation split
2026-02-27 12:40:14 | INFO | value_context_rag.models.training | Validation metrics - macro_f1=0.2950 micro_f1=0.3604
2026-02-27 12:40:15 | INFO | value_context_rag.models.training | Saved best checkpoint to results/checkpoints/deberta_window_rag_seed7_best.pt
2026-02-27 12:40:16 | INFO | value_context_rag.models.training | Saved HF bundle to results/hf_models/deberta_window_rag_seed7_best
2026-02-27 12:40:18 | INFO | value_context_rag.models.training | Saved last checkpoint to results/checkpoints/deberta_window_rag_seed7_best_last.pt
2026-02-27 12:40:18 | INFO | value_context_rag.models.training | Starting epoch 7/20
2026-02-27 12:55:22 | INFO | value_context_rag.models.training | Epoch 7/20 - train loss 0.0388
2026-02-27 12:55:22 | INFO | value_context_rag.models.training | Evaluating on validation split
2026-02-27 12:56:28 | INFO | value_context_rag.models.training | Validation metrics - macro_f1=0.2996 micro_f1=0.3577
2026-02-27 12:56:28 | INFO | value_context_rag.models.training | Saved best checkpoint to results/checkpoints/deberta_window_rag_seed7_best.pt
