2026-04-08 09:50:24 | INFO | __main__ | ================================================================================
2026-04-08 09:50:24 | INFO | __main__ | Starting DeBERTa training with config /home/vicyesmo@upvnet.upv.es/human-value-detection-context-rag/configs/deberta-v3-large_sentence.yaml
2026-04-08 09:50:24 | INFO | __main__ | Run: model=deberta variant=microsoft/deberta-v3-large context=sentence rag=False seed=7 eval=True dry_run=False
2026-04-08 11:39:45 | INFO | __main__ | Test metrics - macro_f1=0.2466 micro_f1=0.3123
2026-04-08 11:39:45 | INFO | __main__ | ================================================================================
context_rag.data.dataset | Loading split validation
2026-04-08 09:50:25 | INFO | value_context_rag.data.dataset | Loading label names from raw data
2026-04-08 09:50:25 | INFO | value_context_rag.models.deberta | Loading DeBERTa model microsoft/deberta-v3-large
2026-04-08 09:50:30 | INFO | value_context_rag.models.training | Enabled gradient checkpointing
2026-04-08 09:50:32 | INFO | value_context_rag.models.training | Forced model parameters to fp32
2026-04-08 09:50:32 | INFO | value_context_rag.models.training | Context budgets: max_length=1024 doc_budget=n/a kb_budget=n/a
2026-04-08 09:50:32 | INFO | value_context_rag.models.training | Building training contexts (sentence)
2026-04-08 09:50:32 | INFO | value_context_rag.models.training | Building validation contexts (sentence)
2026-04-08 09:50:41 | INFO | value_context_rag.models.training | AdamW settings: lr=3e-06 wd=0.1 foreach=False fused=False
2026-04-08 09:50:41 | INFO | value_context_rag.models.training | Training config: batch=16 lr=3e-06 wd=0.1 max_len=1024 accum=2 save_ckpt=True
2026-04-08 09:50:41 | INFO | value_context_rag.models.training | Starting epoch 1/20
2026-04-08 09:57:05 | INFO | value_context_rag.models.training | Epoch 1/20 - train loss 0.0761
2026-04-08 09:57:05 | INFO | value_context_rag.models.training | Evaluating on validation split
2026-04-08 09:57:33 | INFO | value_context_rag.models.training | Validation metrics - macro_f1=0.0129 micro_f1=0.1023
2026-04-08 09:57:44 | INFO | value_context_rag.models.training | Saved best checkpoint to results/checkpoints/deberta_sentence_no_rag_seed7_deberta-v3-large_best.pt
2026-04-08 09:57:52 | INFO | value_context_rag.models.training | Saved HF bundle to results/hf_models/deberta_sentence_no_rag_seed7_deberta-v3-large_best
2026-04-08 09:58:15 | INFO | value_context_rag.models.training | Saved last checkpoint to results/checkpoints/deberta_sentence_no_rag_seed7_deberta-v3-large_best_last.pt
2026-04-08 09:58:15 | INFO | value_context_rag.models.training | Starting epoch 2/20
