2026-04-02 01:12:31 | INFO | __main__ | ================================================================================
2026-04-02 01:12:31 | INFO | __main__ | Starting DeBERTa training with config /home/vicyesmo@upvnet.upv.es/human-value-detection-context-rag/configs/deberta-v3-large_sentence_rag.yaml
2026-04-02 01:12:31 | INFO | __main__ | Run: model=deberta variant=microsoft/deberta-v3-large context=sentence rag=True seed=42 eval=True dry_run=False
2026-04-02 04:29:52 | INFO | __main__ | Test metrics - macro_f1=0.2648 micro_f1=0.3363
2026-04-02 04:29:52 | INFO | __main__ | ================================================================================
context_rag.data.dataset | Loading split validation
2026-04-02 01:12:36 | INFO | value_context_rag.data.dataset | Loading label names from raw data
2026-04-02 01:12:37 | INFO | value_context_rag.models.deberta | Loading DeBERTa model microsoft/deberta-v3-large
2026-04-02 01:12:38 | INFO | value_context_rag.models.training | Enabled gradient checkpointing
2026-04-02 01:12:39 | INFO | value_context_rag.models.training | Forced model parameters to fp32
2026-04-02 01:12:39 | INFO | value_context_rag.models.training | Context budgets: max_length=1024 doc_budget=n/a kb_budget=200
2026-04-02 01:12:39 | INFO | value_context_rag.models.training | Building training contexts (sentence)
2026-04-02 01:15:22 | INFO | value_context_rag.models.training | Building validation contexts (sentence)
2026-04-02 01:16:17 | INFO | value_context_rag.models.training | AdamW settings: lr=3e-06 wd=0.1 foreach=False fused=False
2026-04-02 01:16:17 | INFO | value_context_rag.models.training | Training config: batch=16 lr=3e-06 wd=0.1 max_len=1024 accum=2 save_ckpt=True
2026-04-02 01:16:17 | INFO | value_context_rag.models.training | Starting epoch 1/20
2026-04-02 01:33:27 | INFO | value_context_rag.models.training | Epoch 1/20 - train loss 0.0781
2026-04-02 01:33:27 | INFO | value_context_rag.models.training | Evaluating on validation split
2026-04-02 01:34:56 | INFO | value_context_rag.models.training | Validation metrics - macro_f1=0.0567 micro_f1=0.1723
2026-04-02 01:35:05 | INFO | value_context_rag.models.training | Saved best checkpoint to results/checkpoints/deberta_sentence_rag_seed42_deberta-v3-large_best.pt
2026-04-02 01:35:16 | INFO | value_context_rag.models.training | Saved HF bundle to results/hf_models/deberta_sentence_rag_seed42_deberta-v3-large_best
2026-04-02 01:35:39 | INFO | value_context_rag.models.training | Saved last checkpoint to results/checkpoints/deberta_sentence_rag_seed42_deberta-v3-large_best_last.pt
2026-04-02 01:35:39 | INFO | value_context_rag.models.training | Starting epoch 2/20
2026-04-02 01:52:48 | INFO | value_context_rag.models.training | Epoch 2/20 - train loss 0.0577
2026-04-02 01:52:48 | INFO | value_context_rag.models.training | Evaluating on validation split
