2026-04-09 17:43:35 | INFO | __main__ | ================================================================================
2026-04-09 17:43:35 | INFO | __main__ | Starting DeBERTa training with config /home/vicyesmo@upvnet.upv.es/human-value-detection-context-rag/configs/deberta-v3-large_doc_rag.yaml
2026-04-09 17:43:35 | INFO | __main__ | Run: model=deberta variant=microsoft/deberta-v3-large context=doc rag=True seed=1701 eval=True dry_run=False
2026-04-10 17:39:39 | INFO | __main__ | Test metrics - macro_f1=0.2815 micro_f1=0.3346
2026-04-10 17:39:39 | INFO | __main__ | ================================================================================
context_rag.data.dataset | Loading split validation
2026-04-09 17:43:40 | INFO | value_context_rag.data.dataset | Loading label names from raw data
2026-04-09 17:43:40 | INFO | value_context_rag.models.deberta | Loading DeBERTa model microsoft/deberta-v3-large
2026-04-09 17:43:42 | INFO | value_context_rag.models.training | Enabled gradient checkpointing
2026-04-09 17:43:42 | INFO | value_context_rag.models.training | Forced model parameters to fp32
2026-04-09 17:43:42 | INFO | value_context_rag.models.training | Context budgets: max_length=1024 doc_budget=824 kb_budget=200
2026-04-09 17:43:42 | INFO | value_context_rag.models.training | Building training contexts (doc)
2026-04-09 17:49:12 | INFO | value_context_rag.models.training | Building validation contexts (doc)
2026-04-09 17:51:06 | INFO | value_context_rag.models.training | AdamW settings: lr=3e-06 wd=0.1 foreach=False fused=False
2026-04-09 17:51:06 | INFO | value_context_rag.models.training | Training config: batch=16 lr=3e-06 wd=0.1 max_len=1024 accum=2 save_ckpt=True
2026-04-09 17:51:06 | INFO | value_context_rag.models.training | Starting epoch 1/20
2026-04-09 19:24:13 | INFO | value_context_rag.models.training | Epoch 1/20 - train loss 0.0731
2026-04-09 19:24:13 | INFO | value_context_rag.models.training | Evaluating on validation split
2026-04-09 19:31:49 | INFO | value_context_rag.models.training | Validation metrics - macro_f1=0.0589 micro_f1=0.1348
2026-04-09 19:32:13 | INFO | value_context_rag.models.training | Saved best checkpoint to results/checkpoints/deberta_doc_rag_seed1701_deberta-v3-large_best.pt
2026-04-09 19:32:40 | INFO | value_context_rag.models.training | Saved HF bundle to results/hf_models/deberta_doc_rag_seed1701_deberta-v3-large_best
2026-04-09 19:33:46 | INFO | value_context_rag.models.training | Saved last checkpoint to results/checkpoints/deberta_doc_rag_seed1701_deberta-v3-large_best_last.pt
2026-04-09 19:33:46 | INFO | value_context_rag.models.training | Starting epoch 2/20
2026-04-09 21:06:56 | INFO | value_context_rag.models.training | Epoch 2/20 - train loss 0.0563
2026-04-09 21:06:56 | INFO | value_context_rag.models.training | Evaluating on validation split
2026-04-09 21:14:31 | INFO | value_context_rag.models.training | Validation metrics - macro_f1=0.1583 micro_f1=0.3108
2026-04-09 21:15:28 | INFO | value_context_rag.models.training | Saved best checkpoint to results/checkpoints/deberta_doc_rag_seed1701_deberta-v3-large_best.pt
2026-04-09 21:16:07 | INFO | value_context_rag.models.training | Saved HF bundle to results/hf_models/deberta_doc_rag_seed1701_deberta-v3-large_best
2026-04-09 21:17:46 | INFO | value_context_rag.models.training | Saved last checkpoint to results/checkpoints/deberta_doc_rag_seed1701_deberta-v3-large_best_last.pt
2026-04-09 21:17:46 | INFO | value_context_rag.models.training | Starting epoch 3/20
2026-04-09 22:50:58 | INFO | value_context_rag.models.training | Epoch 3/20 - train loss 0.0500
2026-04-09 22:50:58 | INFO | value_context_rag.models.training | Evaluating on validation split
2026-04-09 22:58:35 | INFO | value_context_rag.models.training | Validation metrics - macro_f1=0.2207 micro_f1=0.3509
2026-04-09 22:58:43 | INFO | value_context_rag.models.training | Saved best checkpoint to results/checkpoints/deberta_doc_rag_seed1701_deberta-v3-large_best.pt
2026-04-09 22:58:51 | INFO | value_context_rag.models.training | Saved HF bundle to results/hf_models/deberta_doc_rag_seed1701_deberta-v3-large_best
2026-04-09 22:59:10 | INFO | value_context_rag.models.training | Saved last checkpoint to results/checkpoints/deberta_doc_rag_seed1701_deberta-v3-large_best_last.pt
2026-04-09 22:59:10 | INFO | value_context_rag.models.training | Starting epoch 4/20
2026-04-10 00:32:22 | INFO | value_context_rag.models.training | Epoch 4/20 - train loss 0.0460
2026-04-10 00:32:22 | INFO | value_context_rag.models.training | Evaluating on validation split
2026-04-10 00:39:59 | INFO | value_context_rag.models.training | Validation metrics - macro_f1=0.2447 micro_f1=0.3564
2026-04-10 00:40:12 | INFO | value_context_rag.models.training | Saved best checkpoint to results/checkpoints/deberta_doc_rag_seed1701_deberta-v3-large_best.pt
2026-04-10 00:40:20 | INFO | value_context_rag.models.training | Saved HF bundle to results/hf_models/deberta_doc_rag_seed1701_deberta-v3-large_best
2026-04-10 00:40:43 | INFO | value_context_rag.models.training | Saved last checkpoint to results/checkpoints/deberta_doc_rag_seed1701_deberta-v3-large_best_last.pt
2026-04-10 00:40:43 | INFO | value_context_rag.models.training | Starting epoch 5/20
2026-04-10 02:13:55 | INFO | value_context_rag.models.training | Epoch 5/20 - train loss 0.0428
2026-04-10 02:13:55 | INFO | value_context_rag.models.training | Evaluating on validation split
2026-04-10 02:21:31 | INFO | value_context_rag.models.training | Validation metrics - macro_f1=0.2787 micro_f1=0.3606
2026-04-10 02:21:40 | INFO | value_context_rag.models.training | Saved best checkpoint to results/checkpoints/deberta_doc_rag_seed1701_deberta-v3-large_best.pt
2026-04-10 02:21:51 | INFO | value_context_rag.models.training | Saved HF bundle to results/hf_models/deberta_doc_rag_seed1701_deberta-v3-large_best
2026-04-10 02:22:15 | INFO | value_context_rag.models.training | Saved last checkpoint to results/checkpoints/deberta_doc_rag_seed1701_deberta-v3-large_best_last.pt
2026-04-10 02:22:15 | INFO | value_context_rag.models.training | Starting epoch 6/20
2026-04-10 03:55:27 | INFO | value_context_rag.models.training | Epoch 6/20 - train loss 0.0399
2026-04-10 03:55:27 | INFO | value_context_rag.models.training | Evaluating on validation split
2026-04-10 04:03:04 | INFO | value_context_rag.models.training | Validation metrics - macro_f1=0.2844 micro_f1=0.3556
2026-04-10 04:03:14 | INFO | value_context_rag.models.training | Saved best checkpoint to results/checkpoints/deberta_doc_rag_seed1701_deberta-v3-large_best.pt
2026-04-10 04:03:23 | INFO | value_context_rag.models.training | Saved HF bundle to results/hf_models/deberta_doc_rag_seed1701_deberta-v3-large_best
2026-04-10 04:03:44 | INFO | value_context_rag.models.training | Saved last checkpoint to results/checkpoints/deberta_doc_rag_seed1701_deberta-v3-large_best_last.pt
2026-04-10 04:03:44 | INFO | value_context_rag.models.training | Starting epoch 7/20
2026-04-10 05:36:58 | INFO | value_context_rag.models.training | Epoch 7/20 - train loss 0.0371
2026-04-10 05:36:58 | INFO | value_context_rag.models.training | Evaluating on validation split
2026-04-10 05:44:35 | INFO | value_context_rag.models.training | Validation metrics - macro_f1=0.2833 micro_f1=0.3596
2026-04-10 05:45:19 | INFO | value_context_rag.models.training | Saved last checkpoint to results/checkpoints/deberta_doc_rag_seed1701_deberta-v3-large_best_last.pt
2026-04-10 05:45:19 | INFO | value_context_rag.models.training | Starting epoch 8/20
2026-04-10 07:18:31 | INFO | value_context_rag.models.training | Epoch 8/20 - train loss 0.0344
2026-04-10 07:18:31 | INFO | value_context_rag.models.training | Evaluating on validation split
2026-04-10 07:26:07 | INFO | value_context_rag.models.training | Validation metrics - macro_f1=0.2753 micro_f1=0.3428
2026-04-10 07:26:36 | INFO | value_context_rag.models.training | Saved last checkpoint to results/checkpoints/deberta_doc_rag_seed1701_deberta-v3-large_best_last.pt
2026-04-10 07:26:36 | INFO | value_context_rag.models.training | Starting epoch 9/20
2026-04-10 08:59:47 | INFO | value_context_rag.models.training | Epoch 9/20 - train loss 0.0316
2026-04-10 08:59:47 | INFO | value_context_rag.models.training | Evaluating on validation split
2026-04-10 09:07:24 | INFO | value_context_rag.models.training | Validation metrics - macro_f1=0.2939 micro_f1=0.3492
2026-04-10 09:07:33 | INFO | value_context_rag.models.training | Saved best checkpoint to results/checkpoints/deberta_doc_rag_seed1701_deberta-v3-large_best.pt
2026-04-10 09:07:45 | INFO | value_context_rag.models.training | Saved HF bundle to results/hf_models/deberta_doc_rag_seed1701_deberta-v3-large_best
2026-04-10 09:08:10 | INFO | value_context_rag.models.training | Saved last checkpoint to results/checkpoints/deberta_doc_rag_seed1701_deberta-v3-large_best_last.pt
2026-04-10 09:08:10 | INFO | value_context_rag.models.training | Starting epoch 10/20
2026-04-10 10:41:22 | INFO | value_context_rag.models.training | Epoch 10/20 - train loss 0.0289
2026-04-10 10:41:22 | INFO | value_context_rag.models.training | Evaluating on validation split
2026-04-10 10:48:59 | INFO | value_context_rag.models.training | Validation metrics - macro_f1=0.2808 micro_f1=0.3296
2026-04-10 10:49:27 | INFO | value_context_rag.models.training | Saved last checkpoint to results/checkpoints/deberta_doc_rag_seed1701_deberta-v3-large_best_last.pt
2026-04-10 10:49:27 | INFO | value_context_rag.models.training | Starting epoch 11/20
2026-04-10 12:22:40 | INFO | value_context_rag.models.training | Epoch 11/20 - train loss 0.0263
2026-04-10 12:22:40 | INFO | value_context_rag.models.training | Evaluating on validation split
2026-04-10 12:30:17 | INFO | value_context_rag.models.training | Validation metrics - macro_f1=0.2973 micro_f1=0.3438
2026-04-10 12:30:25 | INFO | value_context_rag.models.training | Saved best checkpoint to results/checkpoints/deberta_doc_rag_seed1701_deberta-v3-large_best.pt
2026-04-10 12:30:35 | INFO | value_context_rag.models.training | Saved HF bundle to results/hf_models/deberta_doc_rag_seed1701_deberta-v3-large_best
2026-04-10 12:31:04 | INFO | value_context_rag.models.training | Saved last checkpoint to results/checkpoints/deberta_doc_rag_seed1701_deberta-v3-large_best_last.pt
2026-04-10 12:31:04 | INFO | value_context_rag.models.training | Starting epoch 12/20
2026-04-10 14:04:18 | INFO | value_context_rag.models.training | Epoch 12/20 - train loss 0.0237
2026-04-10 14:04:18 | INFO | value_context_rag.models.training | Evaluating on validation split
2026-04-10 14:11:54 | INFO | value_context_rag.models.training | Validation metrics - macro_f1=0.2807 micro_f1=0.3257
2026-04-10 14:12:21 | INFO | value_context_rag.models.training | Saved last checkpoint to results/checkpoints/deberta_doc_rag_seed1701_deberta-v3-large_best_last.pt
2026-04-10 14:12:21 | INFO | value_context_rag.models.training | Starting epoch 13/20
