2026-02-26 11:51:15 | INFO | __main__ | ================================================================================
2026-02-26 11:51:15 | INFO | __main__ | Starting DeBERTa training with config configs/deberta_doc.yaml
2026-02-26 11:51:15 | INFO | __main__ | Run: model=deberta context=doc rag=False seed=42 eval=True dry_run=False
2026-02-27 03:16:13 | INFO | __main__ | Test metrics - macro_f1=0.2718 micro_f1=0.3335
2026-02-27 03:16:13 | INFO | __main__ | ================================================================================
context_rag.data.dataset | Loading split validation
2026-02-26 11:51:15 | INFO | value_context_rag.data.dataset | Loading label names from raw data
2026-02-26 11:51:16 | INFO | value_context_rag.models.deberta | Loading DeBERTa model microsoft/deberta-v3-base
2026-02-26 11:51:17 | INFO | value_context_rag.models.training | Enabled gradient checkpointing
2026-02-26 11:51:17 | INFO | value_context_rag.models.training | Forced model parameters to fp32
2026-02-26 11:51:17 | INFO | value_context_rag.models.training | Context budgets: max_length=1024 doc_budget=824 kb_budget=n/a
2026-02-26 11:51:17 | INFO | value_context_rag.models.training | Building training contexts (doc)
2026-02-26 11:52:11 | INFO | value_context_rag.models.training | Building validation contexts (doc)
2026-02-26 11:52:30 | INFO | value_context_rag.models.training | Training config: batch=8 lr=1e-05 wd=0.15 max_len=1024 accum=2 save_ckpt=True
2026-02-26 11:52:30 | INFO | value_context_rag.models.training | Starting epoch 1/20
2026-02-26 12:35:04 | INFO | value_context_rag.models.training | Epoch 1/20 - train loss 0.0702
2026-02-26 12:35:04 | INFO | value_context_rag.models.training | Evaluating on validation split
2026-02-26 12:38:28 | INFO | value_context_rag.models.training | Validation metrics - macro_f1=0.0000 micro_f1=0.0000
2026-02-26 12:38:29 | INFO | value_context_rag.models.training | Saved best checkpoint to results/checkpoints/deberta_doc_no_rag_seed42_best.pt
2026-02-26 12:38:29 | INFO | value_context_rag.models.training | Saved HF bundle to results/hf_models/deberta_doc_no_rag_seed42_best
2026-02-26 12:38:31 | INFO | value_context_rag.models.training | Saved last checkpoint to results/checkpoints/deberta_doc_no_rag_seed42_best_last.pt
2026-02-26 12:38:31 | INFO | value_context_rag.models.training | Starting epoch 2/20
2026-02-26 13:21:08 | INFO | value_context_rag.models.training | Epoch 2/20 - train loss 0.0633
2026-02-26 13:21:08 | INFO | value_context_rag.models.training | Evaluating on validation split
2026-02-26 13:24:32 | INFO | value_context_rag.models.training | Validation metrics - macro_f1=0.0212 micro_f1=0.0769
2026-02-26 13:24:33 | INFO | value_context_rag.models.training | Saved best checkpoint to results/checkpoints/deberta_doc_no_rag_seed42_best.pt
2026-02-26 13:24:34 | INFO | value_context_rag.models.training | Saved HF bundle to results/hf_models/deberta_doc_no_rag_seed42_best
2026-02-26 13:24:36 | INFO | value_context_rag.models.training | Saved last checkpoint to results/checkpoints/deberta_doc_no_rag_seed42_best_last.pt
2026-02-26 13:24:36 | INFO | value_context_rag.models.training | Starting epoch 3/20
2026-02-26 14:07:13 | INFO | value_context_rag.models.training | Epoch 3/20 - train loss 0.0611
2026-02-26 14:07:13 | INFO | value_context_rag.models.training | Evaluating on validation split
2026-02-26 14:10:37 | INFO | value_context_rag.models.training | Validation metrics - macro_f1=0.0669 micro_f1=0.1519
2026-02-26 14:10:38 | INFO | value_context_rag.models.training | Saved best checkpoint to results/checkpoints/deberta_doc_no_rag_seed42_best.pt
2026-02-26 14:10:38 | INFO | value_context_rag.models.training | Saved HF bundle to results/hf_models/deberta_doc_no_rag_seed42_best
2026-02-26 14:10:40 | INFO | value_context_rag.models.training | Saved last checkpoint to results/checkpoints/deberta_doc_no_rag_seed42_best_last.pt
2026-02-26 14:10:40 | INFO | value_context_rag.models.training | Starting epoch 4/20
2026-02-26 14:53:18 | INFO | value_context_rag.models.training | Epoch 4/20 - train loss 0.0583
2026-02-26 14:53:18 | INFO | value_context_rag.models.training | Evaluating on validation split
2026-02-26 14:56:42 | INFO | value_context_rag.models.training | Validation metrics - macro_f1=0.1061 micro_f1=0.2445
2026-02-26 14:56:43 | INFO | value_context_rag.models.training | Saved best checkpoint to results/checkpoints/deberta_doc_no_rag_seed42_best.pt
2026-02-26 14:56:44 | INFO | value_context_rag.models.training | Saved HF bundle to results/hf_models/deberta_doc_no_rag_seed42_best
2026-02-26 14:56:46 | INFO | value_context_rag.models.training | Saved last checkpoint to results/checkpoints/deberta_doc_no_rag_seed42_best_last.pt
2026-02-26 14:56:46 | INFO | value_context_rag.models.training | Starting epoch 5/20
2026-02-26 15:39:24 | INFO | value_context_rag.models.training | Epoch 5/20 - train loss 0.0555
2026-02-26 15:39:24 | INFO | value_context_rag.models.training | Evaluating on validation split
2026-02-26 15:42:48 | INFO | value_context_rag.models.training | Validation metrics - macro_f1=0.1289 micro_f1=0.2615
2026-02-26 15:42:49 | INFO | value_context_rag.models.training | Saved best checkpoint to results/checkpoints/deberta_doc_no_rag_seed42_best.pt
2026-02-26 15:42:50 | INFO | value_context_rag.models.training | Saved HF bundle to results/hf_models/deberta_doc_no_rag_seed42_best
2026-02-26 15:42:51 | INFO | value_context_rag.models.training | Saved last checkpoint to results/checkpoints/deberta_doc_no_rag_seed42_best_last.pt
2026-02-26 15:42:51 | INFO | value_context_rag.models.training | Starting epoch 6/20
2026-02-26 16:25:28 | INFO | value_context_rag.models.training | Epoch 6/20 - train loss 0.0529
2026-02-26 16:25:28 | INFO | value_context_rag.models.training | Evaluating on validation split
2026-02-26 16:28:53 | INFO | value_context_rag.models.training | Validation metrics - macro_f1=0.1493 micro_f1=0.2741
2026-02-26 16:28:53 | INFO | value_context_rag.models.training | Saved best checkpoint to results/checkpoints/deberta_doc_no_rag_seed42_best.pt
2026-02-26 16:28:54 | INFO | value_context_rag.models.training | Saved HF bundle to results/hf_models/deberta_doc_no_rag_seed42_best
